case_id,bank_version,bank_hash,bank_commit,runtime_version,runtime_hash,case_spec_hash,checklist_hash,purpose,bank_tier,asset,asset_name,asset_class,subtype,exposure_type,origin,question_id,construct_id,parent_question_id,relation_to_parent,construct_role,specificity_rank,factor,dimension,layer,question,manifest_suppressed,applicable,applicability_reason,applicability_source,evidence_sufficient,verdict,gate,gate_stage,scored,gate_override_reason,scored_override_reason,adjudication,adjudication_reason,explanation,source_ref,source_digest,data_as_of,evidence_available_at,observed_at,confidence,reviewer
EXAMPLE-CRYPTO-SCREEN-001,2.0.0,b59b3b97676c2deb9e4fba398c8558b2de32c4cfdc685e0110c8397fe3449fb6,no-vcs,2.0.0,92a21c418b55602aa9778e2e56f0dafb4f496e2127171d5b78ac5b341d9381e5,ae5e972ee00023631fd1c19829803e82a4df49465f49269e6fc68daa6dff2255,2e9c75282ad1b7487b8570b6854cafa678220ea2f49efdfc9a4777a98f16cb9c,screen,core,ETH,Ethereum,crypto,base_layer,direct,bank,CRY-ID03,instrument_evidence_match,,,gate,1,evidence_quality,legal_claim,integrity,"Does every piece of evidence match the exact exposure being evaluated, including any wrapper, staking, or venue layer?",NO,,,,,,YES,identity,NO,,,,,,,,,,,,
EXAMPLE-CRYPTO-SCREEN-001,2.0.0,b59b3b97676c2deb9e4fba398c8558b2de32c4cfdc685e0110c8397fe3449fb6,no-vcs,2.0.0,92a21c418b55602aa9778e2e56f0dafb4f496e2127171d5b78ac5b341d9381e5,ae5e972ee00023631fd1c19829803e82a4df49465f49269e6fc68daa6dff2255,2e9c75282ad1b7487b8570b6854cafa678220ea2f49efdfc9a4777a98f16cb9c,screen,core,ETH,Ethereum,crypto,base_layer,direct,bank,CRY-U01,crypto_architecture_advantage,,,primary,1,use_case,durability,merit,Does decentralization or tokenization materially improve the primary use case?,NO,,,,,,NO,,YES,,,,,,,,,,,,
EXAMPLE-CRYPTO-SCREEN-001,2.0.0,b59b3b97676c2deb9e4fba398c8558b2de32c4cfdc685e0110c8397fe3449fb6,no-vcs,2.0.0,92a21c418b55602aa9778e2e56f0dafb4f496e2127171d5b78ac5b341d9381e5,ae5e972ee00023631fd1c19829803e82a4df49465f49269e6fc68daa6dff2255,2e9c75282ad1b7487b8570b6854cafa678220ea2f49efdfc9a4777a98f16cb9c,screen,core,ETH,Ethereum,crypto,base_layer,direct,bank,CRY-A01,material_adoption,COM-A01,strict_refinement,primary,1,adoption_pmf,durability,merit,Is active usage material after excluding identifiable non-economic activity?,NO,,,,,,NO,,YES,,,,,,,,,,,,
EXAMPLE-CRYPTO-SCREEN-001,2.0.0,b59b3b97676c2deb9e4fba398c8558b2de32c4cfdc685e0110c8397fe3449fb6,no-vcs,2.0.0,92a21c418b55602aa9778e2e56f0dafb4f496e2127171d5b78ac5b341d9381e5,ae5e972ee00023631fd1c19829803e82a4df49465f49269e6fc68daa6dff2255,2e9c75282ad1b7487b8570b6854cafa678220ea2f49efdfc9a4777a98f16cb9c,screen,core,ETH,Ethereum,crypto,base_layer,direct,bank,CRY-ECO01,economic_transparency,COM-ECO01,strict_refinement,primary,1,economics_quality,control,integrity,"Can fees, protocol revenue, holder-directed revenue, and token incentives be separately reconciled to contracts or on-chain records?",NO,,,,,,NO,,YES,,,,,,,,,,,,
EXAMPLE-CRYPTO-SCREEN-001,2.0.0,b59b3b97676c2deb9e4fba398c8558b2de32c4cfdc685e0110c8397fe3449fb6,no-vcs,2.0.0,92a21c418b55602aa9778e2e56f0dafb4f496e2127171d5b78ac5b341d9381e5,ae5e972ee00023631fd1c19829803e82a4df49465f49269e6fc68daa6dff2255,2e9c75282ad1b7487b8570b6854cafa678220ea2f49efdfc9a4777a98f16cb9c,screen,core,ETH,Ethereum,crypto,base_layer,direct,bank,CRY-VC01,active_value_capture,COM-VC02,strict_refinement,primary,1,instrument_value_capture,value_capture,merit,Is the token’s value-capture mechanism currently enabled?,NO,,,,,,NO,,YES,,,,,,,,,,,,
EXAMPLE-CRYPTO-SCREEN-001,2.0.0,b59b3b97676c2deb9e4fba398c8558b2de32c4cfdc685e0110c8397fe3449fb6,no-vcs,2.0.0,92a21c418b55602aa9778e2e56f0dafb4f496e2127171d5b78ac5b341d9381e5,ae5e972ee00023631fd1c19829803e82a4df49465f49269e6fc68daa6dff2255,2e9c75282ad1b7487b8570b6854cafa678220ea2f49efdfc9a4777a98f16cb9c,screen,core,ETH,Ethereum,crypto,base_layer,direct,bank,CRY-VC02,growth_to_token,,,primary,1,instrument_value_capture,value_capture,merit,"Does protocol or network growth increase token demand, scarcity, or holder distributions?",NO,,,,,,NO,,YES,,,,,,,,,,,,
EXAMPLE-CRYPTO-SCREEN-001,2.0.0,b59b3b97676c2deb9e4fba398c8558b2de32c4cfdc685e0110c8397fe3449fb6,no-vcs,2.0.0,92a21c418b55602aa9778e2e56f0dafb4f496e2127171d5b78ac5b341d9381e5,ae5e972ee00023631fd1c19829803e82a4df49465f49269e6fc68daa6dff2255,2e9c75282ad1b7487b8570b6854cafa678220ea2f49efdfc9a4777a98f16cb9c,screen,core,ETH,Ethereum,crypto,base_layer,direct,bank,CRY-VC03,unencumbered_holder_benefit,COM-VC03,strict_refinement,primary,1,instrument_value_capture,value_capture,merit,Does an unencumbered spot holder benefit from at least one active capture route?,NO,,,,,,NO,,YES,,,,,,,,,,,,
EXAMPLE-CRYPTO-SCREEN-001,2.0.0,b59b3b97676c2deb9e4fba398c8558b2de32c4cfdc685e0110c8397fe3449fb6,no-vcs,2.0.0,92a21c418b55602aa9778e2e56f0dafb4f496e2127171d5b78ac5b341d9381e5,ae5e972ee00023631fd1c19829803e82a4df49465f49269e6fc68daa6dff2255,2e9c75282ad1b7487b8570b6854cafa678220ea2f49efdfc9a4777a98f16cb9c,screen,core,ETH,Ethereum,crypto,base_layer,direct,bank,CRY-SUP01,supply_transparency,,,primary,1,supply_dilution,control,integrity,"Can circulating, total, maximum, and fully diluted supply be reconciled from primary on-chain and official sources without unexplained gaps?",NO,,,,,,NO,,YES,,,,,,,,,,,,
EXAMPLE-CRYPTO-SCREEN-001,2.0.0,b59b3b97676c2deb9e4fba398c8558b2de32c4cfdc685e0110c8397fe3449fb6,no-vcs,2.0.0,92a21c418b55602aa9778e2e56f0dafb4f496e2127171d5b78ac5b341d9381e5,ae5e972ee00023631fd1c19829803e82a4df49465f49269e6fc68daa6dff2255,2e9c75282ad1b7487b8570b6854cafa678220ea2f49efdfc9a4777a98f16cb9c,screen,core,ETH,Ethereum,crypto,base_layer,direct,bank,CRY-SUP02,unlock_schedule,,,primary,1,supply_dilution,valuation,entry,Is the dated unlock and emission schedule acceptable over the investment horizon?,NO,,,,,,NO,,YES,,,,,,,,,,,,
EXAMPLE-CRYPTO-SCREEN-001,2.0.0,b59b3b97676c2deb9e4fba398c8558b2de32c4cfdc685e0110c8397fe3449fb6,no-vcs,2.0.0,92a21c418b55602aa9778e2e56f0dafb4f496e2127171d5b78ac5b341d9381e5,ae5e972ee00023631fd1c19829803e82a4df49465f49269e6fc68daa6dff2255,2e9c75282ad1b7487b8570b6854cafa678220ea2f49efdfc9a4777a98f16cb9c,screen,core,ETH,Ethereum,crypto,base_layer,direct,bank,CRY-SUP05,float_selling_overhang,,,primary,1,supply_dilution,market_structure,entry,Is freely tradable insider and whale supply below the predeclared selling-overhang threshold?,NO,,,,,,NO,,YES,,,,,,,,,,,,
EXAMPLE-CRYPTO-SCREEN-001,2.0.0,b59b3b97676c2deb9e4fba398c8558b2de32c4cfdc685e0110c8397fe3449fb6,no-vcs,2.0.0,92a21c418b55602aa9778e2e56f0dafb4f496e2127171d5b78ac5b341d9381e5,ae5e972ee00023631fd1c19829803e82a4df49465f49269e6fc68daa6dff2255,2e9c75282ad1b7487b8570b6854cafa678220ea2f49efdfc9a4777a98f16cb9c,screen,core,ETH,Ethereum,crypto,base_layer,direct,bank,CRY-MEM01,meme_adversity_resilience,COM-MEM03,strict_refinement,primary,1,memetic_strength,meme_cultural_capital,merit,Has the token narrative retained its identity through adverse conditions without depending only on price appreciation or airdrop incentives?,NO,,,,,,NO,,YES,,,,,,,,,,,,
EXAMPLE-CRYPTO-SCREEN-001,2.0.0,b59b3b97676c2deb9e4fba398c8558b2de32c4cfdc685e0110c8397fe3449fb6,no-vcs,2.0.0,92a21c418b55602aa9778e2e56f0dafb4f496e2127171d5b78ac5b341d9381e5,ae5e972ee00023631fd1c19829803e82a4df49465f49269e6fc68daa6dff2255,2e9c75282ad1b7487b8570b6854cafa678220ea2f49efdfc9a4777a98f16cb9c,screen,core,ETH,Ethereum,crypto,base_layer,direct,bank,CRY-MOAT01,crypto_fork_resistance,,,primary,1,competitive_moat,durability,merit,Can the network or protocol retain advantage despite open-source forkability?,NO,,,,,,NO,,YES,,,,,,,,,,,,
EXAMPLE-CRYPTO-SCREEN-001,2.0.0,b59b3b97676c2deb9e4fba398c8558b2de32c4cfdc685e0110c8397fe3449fb6,no-vcs,2.0.0,92a21c418b55602aa9778e2e56f0dafb4f496e2127171d5b78ac5b341d9381e5,ae5e972ee00023631fd1c19829803e82a4df49465f49269e6fc68daa6dff2255,2e9c75282ad1b7487b8570b6854cafa678220ea2f49efdfc9a4777a98f16cb9c,screen,core,ETH,Ethereum,crypto,base_layer,direct,bank,CRY-SEC01,crypto_security_review,,,gate,1,security_custody,security,integrity,Has the relevant code and dependency surface received credible security review?,NO,,,,,,YES,diligence,NO,,,,,,,,,,,,
EXAMPLE-CRYPTO-SCREEN-001,2.0.0,b59b3b97676c2deb9e4fba398c8558b2de32c4cfdc685e0110c8397fe3449fb6,no-vcs,2.0.0,92a21c418b55602aa9778e2e56f0dafb4f496e2127171d5b78ac5b341d9381e5,ae5e972ee00023631fd1c19829803e82a4df49465f49269e6fc68daa6dff2255,2e9c75282ad1b7487b8570b6854cafa678220ea2f49efdfc9a4777a98f16cb9c,screen,core,ETH,Ethereum,crypto,base_layer,direct,bank,CRY-SEC02,upgrade_power_floor,,,gate,1,security_custody,control,integrity,Are contract and protocol upgrade powers acceptable?,NO,,,,,,YES,diligence,NO,,,,,,,,,,,,
EXAMPLE-CRYPTO-SCREEN-001,2.0.0,b59b3b97676c2deb9e4fba398c8558b2de32c4cfdc685e0110c8397fe3449fb6,no-vcs,2.0.0,92a21c418b55602aa9778e2e56f0dafb4f496e2127171d5b78ac5b341d9381e5,ae5e972ee00023631fd1c19829803e82a4df49465f49269e6fc68daa6dff2255,2e9c75282ad1b7487b8570b6854cafa678220ea2f49efdfc9a4777a98f16cb9c,screen,core,ETH,Ethereum,crypto,base_layer,direct,bank,CRY-SEC05,freeze_power_floor,,,gate,1,security_custody,control,integrity,Are pause and freeze powers acceptable?,NO,,,,,,YES,integrity,NO,,,,,,,,,,,,
EXAMPLE-CRYPTO-SCREEN-001,2.0.0,b59b3b97676c2deb9e4fba398c8558b2de32c4cfdc685e0110c8397fe3449fb6,no-vcs,2.0.0,92a21c418b55602aa9778e2e56f0dafb4f496e2127171d5b78ac5b341d9381e5,ae5e972ee00023631fd1c19829803e82a4df49465f49269e6fc68daa6dff2255,2e9c75282ad1b7487b8570b6854cafa678220ea2f49efdfc9a4777a98f16cb9c,screen,core,ETH,Ethereum,crypto,base_layer,direct,bank,CRY-SEC06,mint_power_floor,,,gate,1,security_custody,control,integrity,Are token minting powers acceptably constrained?,NO,,,,,,YES,integrity,NO,,,,,,,,,,,,
EXAMPLE-CRYPTO-SCREEN-001,2.0.0,b59b3b97676c2deb9e4fba398c8558b2de32c4cfdc685e0110c8397fe3449fb6,no-vcs,2.0.0,92a21c418b55602aa9778e2e56f0dafb4f496e2127171d5b78ac5b341d9381e5,ae5e972ee00023631fd1c19829803e82a4df49465f49269e6fc68daa6dff2255,2e9c75282ad1b7487b8570b6854cafa678220ea2f49efdfc9a4777a98f16cb9c,screen,core,ETH,Ethereum,crypto,base_layer,direct,bank,CRY-SEC04,custody_route_safety,,,gate,1,security_custody,implementation,implementation,Is the intended custody and transaction route operationally safe for this position?,NO,,,,,,YES,implementation,NO,,,,,,,,,,,,
EXAMPLE-CRYPTO-SCREEN-001,2.0.0,b59b3b97676c2deb9e4fba398c8558b2de32c4cfdc685e0110c8397fe3449fb6,no-vcs,2.0.0,92a21c418b55602aa9778e2e56f0dafb4f496e2127171d5b78ac5b341d9381e5,ae5e972ee00023631fd1c19829803e82a4df49465f49269e6fc68daa6dff2255,2e9c75282ad1b7487b8570b6854cafa678220ea2f49efdfc9a4777a98f16cb9c,screen,core,ETH,Ethereum,crypto,base_layer,direct,bank,CRY-SEC07,transfer_restriction_floor,,,gate,1,security_custody,control,integrity,"Is the token free of undisclosed blacklist, transfer-tax, or transfer-restriction behavior?",NO,,,,,,YES,integrity,NO,,,,,,,,,,,,
EXAMPLE-CRYPTO-SCREEN-001,2.0.0,b59b3b97676c2deb9e4fba398c8558b2de32c4cfdc685e0110c8397fe3449fb6,no-vcs,2.0.0,92a21c418b55602aa9778e2e56f0dafb4f496e2127171d5b78ac5b341d9381e5,ae5e972ee00023631fd1c19829803e82a4df49465f49269e6fc68daa6dff2255,2e9c75282ad1b7487b8570b6854cafa678220ea2f49efdfc9a4777a98f16cb9c,screen,core,ETH,Ethereum,crypto,base_layer,direct,bank,CRY-SEC08,security_budget,,,strict_parent,1,security_custody,security,integrity,Is the network security budget above the predeclared attack-cost threshold relative to value secured?,NO,,,,,,NO,,YES,,,,,,,,,,,,
EXAMPLE-CRYPTO-SCREEN-001,2.0.0,b59b3b97676c2deb9e4fba398c8558b2de32c4cfdc685e0110c8397fe3449fb6,no-vcs,2.0.0,92a21c418b55602aa9778e2e56f0dafb4f496e2127171d5b78ac5b341d9381e5,ae5e972ee00023631fd1c19829803e82a4df49465f49269e6fc68daa6dff2255,2e9c75282ad1b7487b8570b6854cafa678220ea2f49efdfc9a4777a98f16cb9c,screen,core,ETH,Ethereum,crypto,base_layer,direct,bank,CRY-GOV01,transaction_finality_control,,,primary,1,governance_control,control,integrity,Is transaction finality sufficiently resistant to unilateral control?,NO,,,,,,NO,,YES,,,,,,,,,,,,
EXAMPLE-CRYPTO-SCREEN-001,2.0.0,b59b3b97676c2deb9e4fba398c8558b2de32c4cfdc685e0110c8397fe3449fb6,no-vcs,2.0.0,92a21c418b55602aa9778e2e56f0dafb4f496e2127171d5b78ac5b341d9381e5,ae5e972ee00023631fd1c19829803e82a4df49465f49269e6fc68daa6dff2255,2e9c75282ad1b7487b8570b6854cafa678220ea2f49efdfc9a4777a98f16cb9c,screen,core,ETH,Ethereum,crypto,base_layer,direct,bank,CRY-REG01,lawful_crypto_access,,,gate,1,regulatory_legal,legal_claim,integrity,Is continued lawful access to the token reasonably durable in the relevant jurisdiction?,NO,,,,,,YES,eligibility,NO,,,,,,,,,,,,
EXAMPLE-CRYPTO-SCREEN-001,2.0.0,b59b3b97676c2deb9e4fba398c8558b2de32c4cfdc685e0110c8397fe3449fb6,no-vcs,2.0.0,92a21c418b55602aa9778e2e56f0dafb4f496e2127171d5b78ac5b341d9381e5,ae5e972ee00023631fd1c19829803e82a4df49465f49269e6fc68daa6dff2255,2e9c75282ad1b7487b8570b6854cafa678220ea2f49efdfc9a4777a98f16cb9c,screen,core,ETH,Ethereum,crypto,base_layer,direct,bank,CRY-LIQ01,crypto_market_depth,,,primary,1,liquidity_market_structure,market_structure,entry,Is executable spot depth at the predeclared reference size above the predeclared market-liquidity threshold across independent venues?,NO,,,,,,NO,,YES,,,,,,,,,,,,
EXAMPLE-CRYPTO-SCREEN-001,2.0.0,b59b3b97676c2deb9e4fba398c8558b2de32c4cfdc685e0110c8397fe3449fb6,no-vcs,2.0.0,92a21c418b55602aa9778e2e56f0dafb4f496e2127171d5b78ac5b341d9381e5,ae5e972ee00023631fd1c19829803e82a4df49465f49269e6fc68daa6dff2255,2e9c75282ad1b7487b8570b6854cafa678220ea2f49efdfc9a4777a98f16cb9c,screen,core,ETH,Ethereum,crypto,base_layer,direct,bank,CRY-LIQ03,crypto_wash_trading,,,primary,1,liquidity_market_structure,market_structure,entry,Is reported market activity sufficiently free of wash trading to support reliable price discovery?,NO,,,,,,NO,,YES,,,,,,,,,,,,
EXAMPLE-CRYPTO-SCREEN-001,2.0.0,b59b3b97676c2deb9e4fba398c8558b2de32c4cfdc685e0110c8397fe3449fb6,no-vcs,2.0.0,92a21c418b55602aa9778e2e56f0dafb4f496e2127171d5b78ac5b341d9381e5,ae5e972ee00023631fd1c19829803e82a4df49465f49269e6fc68daa6dff2255,2e9c75282ad1b7487b8570b6854cafa678220ea2f49efdfc9a4777a98f16cb9c,screen,core,ETH,Ethereum,crypto,base_layer,direct,bank,CRY-FM01,crypto_primary_failure_survival,,,primary,1,failure_modes,security,integrity,Can the thesis survive its primary category-specific failure without permanent impairment?,NO,,,,,,NO,,YES,,,,,,,,,,,,
EXAMPLE-CRYPTO-SCREEN-001,2.0.0,b59b3b97676c2deb9e4fba398c8558b2de32c4cfdc685e0110c8397fe3449fb6,no-vcs,2.0.0,92a21c418b55602aa9778e2e56f0dafb4f496e2127171d5b78ac5b341d9381e5,ae5e972ee00023631fd1c19829803e82a4df49465f49269e6fc68daa6dff2255,2e9c75282ad1b7487b8570b6854cafa678220ea2f49efdfc9a4777a98f16cb9c,screen,core,ETH,Ethereum,crypto,base_layer,direct,bank,CRY-L1-01,l1_ecosystem_retention,,,primary,2,adoption_pmf,durability,merit,Is developer and application activity retained without exceptional ecosystem subsidies?,NO,,,,,,NO,,YES,,,,,,,,,,,,
EXAMPLE-CRYPTO-SCREEN-001,2.0.0,b59b3b97676c2deb9e4fba398c8558b2de32c4cfdc685e0110c8397fe3449fb6,no-vcs,2.0.0,92a21c418b55602aa9778e2e56f0dafb4f496e2127171d5b78ac5b341d9381e5,ae5e972ee00023631fd1c19829803e82a4df49465f49269e6fc68daa6dff2255,2e9c75282ad1b7487b8570b6854cafa678220ea2f49efdfc9a4777a98f16cb9c,screen,core,ETH,Ethereum,crypto,base_layer,direct,bank,CRY-L1-02,security_budget,CRY-SEC08,strict_refinement,primary,2,security_custody,security,integrity,Is the base layer’s security budget above the predeclared attack-cost threshold across the horizon?,NO,,,,,,NO,,YES,,,,,,,,,,,,
